indexkey,Symbol,Date,Volume_Traded
7644,HUM,2022-03-10,828744.0
7645,HUM,2022-03-11,618752.0
7646,HUM,2022-03-14,1021311.0
7647,HUM,2022-03-15,1144488.0
7648,HUM,2022-03-16,800603.0
7649,HUM,2022-03-17,1241171.0
7650,HUM,2022-03-18,2086057.0
7651,HUM,2022-03-21,1095122.0
7652,HUM,2022-03-22,1251468.0
7653,HUM,2022-03-23,906801.0
7654,HUM,2022-03-24,819459.0
7655,HUM,2022-03-25,702777.0
7656,HUM,2022-03-28,600798.0
7657,HUM,2022-03-29,619739.0
7658,HUM,2022-03-30,1093650.0
7659,HUM,2022-03-31,1412723.0
7660,HUM,2022-04-01,750285.0
7661,HUM,2022-04-04,669293.0
7662,HUM,2022-04-05,786191.0
7663,HUM,2022-04-06,834172.0
7664,HUM,2022-04-07,1526995.0
7665,HUM,2022-04-08,968511.0
7666,HUM,2022-04-11,853453.0
7667,HUM,2022-04-12,905562.0
7668,HUM,2022-04-13,1146656.0
7669,HUM,2022-04-14,1602537.0
7670,HUM,2022-04-18,563211.0
7671,HUM,2022-04-19,1148655.0
7672,HUM,2022-04-20,852215.0
7673,HUM,2022-04-21,839331.0
7674,HUM,2022-04-22,715477.0
7675,HUM,2022-04-25,1052740.0
7676,HUM,2022-04-26,969964.0
7677,HUM,2022-04-27,1184534.0
7678,HUM,2022-04-28,1258420.0
7679,HUM,2022-04-29,986508.0
7680,HUM,2022-05-02,1031480.0
7681,HUM,2022-05-03,597099.0
7682,HUM,2022-05-04,669577.0
7683,HUM,2022-05-05,679351.0
7684,HUM,2022-05-06,784208.0
7685,HUM,2022-05-09,896734.0
7686,HUM,2022-05-10,1047203.0
7687,HUM,2022-05-11,925137.0
7688,HUM,2022-05-12,1065727.0
7689,HUM,2022-05-13,838485.0
7690,HUM,2022-05-16,460997.0
7691,HUM,2022-05-17,564039.0
7692,HUM,2022-05-18,948852.0
7693,HUM,2022-05-19,1065677.0
7694,HUM,2022-05-20,646808.0
7695,HUM,2022-05-23,596845.0
7696,HUM,2022-05-24,629606.0
7697,HUM,2022-05-25,534715.0
7698,HUM,2022-05-26,496482.0
7699,HUM,2022-05-27,522514.0
7700,HUM,2022-05-31,1028593.0
7701,HUM,2022-06-01,521669.0
7702,HUM,2022-06-02,474288.0
7703,HUM,2022-06-03,256395.0
7704,HUM,2022-06-06,365655.0
7705,HUM,2022-06-07,400294.0
7706,HUM,2022-06-08,424149.0
7707,HUM,2022-06-09,692963.0
7708,HUM,2022-06-10,627212.0
7709,HUM,2022-06-13,984757.0
7710,HUM,2022-06-14,686845.0
7711,HUM,2022-06-15,820697.0
7712,HUM,2022-06-16,982568.0
7713,HUM,2022-06-17,1693465.0
7714,HUM,2022-06-21,1063066.0
7715,HUM,2022-06-22,932193.0
7716,HUM,2022-06-23,1021404.0
7717,HUM,2022-06-24,2498369.0
7718,HUM,2022-06-27,856347.0
7719,HUM,2022-06-28,912261.0
7720,HUM,2022-06-29,719477.0
7721,HUM,2022-06-30,1209959.0
7722,HUM,2022-07-01,902276.0
7723,HUM,2022-07-05,877717.0
7724,HUM,2022-07-06,926695.0
7725,HUM,2022-07-07,667814.0
7726,HUM,2022-07-08,914335.0
7727,HUM,2022-07-11,805750.0
7728,HUM,2022-07-12,696531.0
7729,HUM,2022-07-13,849915.0
7730,HUM,2022-07-14,868848.0
7731,HUM,2022-07-15,2043849.0
7732,HUM,2022-07-18,774863.0
7733,HUM,2022-07-19,622935.0
7734,HUM,2022-07-20,1079734.0
7735,HUM,2022-07-21,708942.0
7736,HUM,2022-07-22,504936.0
7737,HUM,2022-07-25,896747.0
7738,HUM,2022-07-26,862518.0
7739,HUM,2022-07-27,1749286.0
7740,HUM,2022-07-28,1077246.0
7741,HUM,2022-07-29,823153.0
7742,HUM,2022-08-01,1047228.0
7743,HUM,2022-08-02,752883.0
7744,HUM,2022-08-03,670888.0
7745,HUM,2022-08-04,411161.0
7746,HUM,2022-08-05,552030.0
7747,HUM,2022-08-08,427636.0
7748,HUM,2022-08-09,354041.0
7749,HUM,2022-08-10,381116.0
7750,HUM,2022-08-11,664409.0
7751,HUM,2022-08-12,556657.0
7752,HUM,2022-08-15,472680.0
7753,HUM,2022-08-16,531166.0
7754,HUM,2022-08-17,404457.0
7755,HUM,2022-08-18,568854.0
7756,HUM,2022-08-19,551614.0
7757,HUM,2022-08-22,477091.0
7758,HUM,2022-08-23,571575.0
7759,HUM,2022-08-24,411870.0
7760,HUM,2022-08-25,555744.0
7761,HUM,2022-08-26,588995.0
7762,HUM,2022-08-29,540195.0
7763,HUM,2022-08-30,402719.0
7764,HUM,2022-08-31,1161929.0
7765,HUM,2022-09-01,574903.0
7766,HUM,2022-09-02,597279.0
7767,HUM,2022-09-06,564134.0
7768,HUM,2022-09-07,946446.0
7769,HUM,2022-09-08,598674.0
7770,HUM,2022-09-09,798159.0
7771,HUM,2022-09-12,779525.0
7772,HUM,2022-09-13,733384.0
7773,HUM,2022-09-14,1099573.0
7774,HUM,2022-09-15,2671767.0
7775,HUM,2022-09-16,1511930.0
7776,HUM,2022-09-19,679729.0
7777,HUM,2022-09-20,1641344.0
7778,HUM,2022-09-21,927949.0
7779,HUM,2022-09-22,1005787.0
7780,HUM,2022-09-23,1758320.0
7781,FCEL,2021-09-27,32138667.0
7782,FCEL,2021-09-28,27209518.0
7783,FCEL,2021-09-29,25907202.0
7784,FCEL,2021-09-30,15878193.0
7785,FCEL,2021-10-01,16087801.0
7786,FCEL,2021-10-04,19212330.0
7787,FCEL,2021-10-05,16756362.0
7788,FCEL,2021-10-06,14496313.0
7789,FCEL,2021-10-07,17549877.0
7790,FCEL,2021-10-08,13117609.0
7791,FCEL,2021-10-11,19742200.0
7792,FCEL,2021-10-12,18894619.0
7793,FCEL,2021-10-13,29360583.0
7794,FCEL,2021-10-14,39061771.0
7795,FCEL,2021-10-15,46304186.0
7796,FCEL,2021-10-18,158157913.0
7797,FCEL,2021-10-19,133341013.0
7798,FCEL,2021-10-20,53993728.0
7799,FCEL,2021-10-21,63505181.0
7800,FCEL,2021-10-22,45161209.0
7801,FCEL,2021-10-25,32354038.0
7802,FCEL,2021-10-26,27876687.0
7803,FCEL,2021-10-27,24447101.0
7804,FCEL,2021-10-28,52828611.0
7805,FCEL,2021-10-29,33875289.0
7806,FCEL,2021-11-01,81021496.0
7807,FCEL,2021-11-02,82411365.0
7808,FCEL,2021-11-03,33335660.0
7809,FCEL,2021-11-04,28500754.0
7810,FCEL,2021-11-05,24625999.0
7811,FCEL,2021-11-08,88991810.0
7812,FCEL,2021-11-09,46187632.0
7813,FCEL,2021-11-10,35711112.0
7814,FCEL,2021-11-11,45159073.0
7815,FCEL,2021-11-12,34735687.0
7816,FCEL,2021-11-15,31722908.0
7817,FCEL,2021-11-16,29685819.0
7818,FCEL,2021-11-17,23815154.0
7819,FCEL,2021-11-18,33549278.0
7820,FCEL,2021-11-19,24708529.0
7821,FCEL,2021-11-22,27188189.0
7822,FCEL,2021-11-23,20635306.0
7823,FCEL,2021-11-24,16153457.0
7824,FCEL,2021-11-26,20332587.0
7825,FCEL,2021-11-29,18152686.0
7826,FCEL,2021-11-30,21312244.0
7827,FCEL,2021-12-01,23668006.0
7828,FCEL,2021-12-02,21694487.0
7829,FCEL,2021-12-03,32692464.0
7830,FCEL,2021-12-06,24345373.0
7831,FCEL,2021-12-07,20545531.0
7832,FCEL,2021-12-08,14039570.0
7833,FCEL,2021-12-09,19226424.0
7834,FCEL,2021-12-10,17839281.0
7835,FCEL,2021-12-13,18939050.0
7836,FCEL,2021-12-14,28814028.0
7837,FCEL,2021-12-15,23657413.0
7838,FCEL,2021-12-16,24586478.0
7839,FCEL,2021-12-17,27469411.0
7840,FCEL,2021-12-20,16874483.0
7841,FCEL,2021-12-21,16683265.0
7842,FCEL,2021-12-22,13092965.0
7843,FCEL,2021-12-23,14842877.0
7844,FCEL,2021-12-27,34336546.0
7845,FCEL,2021-12-28,28961950.0
7846,FCEL,2021-12-29,67672955.0
7847,FCEL,2021-12-30,30972940.0
7848,FCEL,2021-12-31,21596300.0
7849,FCEL,2022-01-03,31295835.0
7850,FCEL,2022-01-04,27299333.0
7851,FCEL,2022-01-05,22666295.0
7852,FCEL,2022-01-06,21000138.0
7853,FCEL,2022-01-07,18355302.0
7854,FCEL,2022-01-10,22386912.0
7855,FCEL,2022-01-11,21182529.0
7856,FCEL,2022-01-12,17923468.0
7857,FCEL,2022-01-13,20043454.0
7858,FCEL,2022-01-14,20381696.0
7859,FCEL,2022-01-18,20998461.0
7860,FCEL,2022-01-19,29011177.0
7861,FCEL,2022-01-20,30977680.0
7862,FCEL,2022-01-21,44178484.0
7863,FCEL,2022-01-24,37170915.0
7864,FCEL,2022-01-25,17530932.0
7865,FCEL,2022-01-26,28075447.0
7866,FCEL,2022-01-27,28877148.0
7867,FCEL,2022-01-28,21240869.0
7868,FCEL,2022-01-31,27876060.0
7869,FCEL,2022-02-01,27707334.0
7870,FCEL,2022-02-02,22492281.0
7871,FCEL,2022-02-03,21628835.0
7872,FCEL,2022-02-04,15747843.0
7873,FCEL,2022-02-07,22408930.0
7874,FCEL,2022-02-08,15042918.0
7875,FCEL,2022-02-09,18484209.0
7876,FCEL,2022-02-10,23555597.0
7877,FCEL,2022-02-11,20552151.0
7878,FCEL,2022-02-14,15466868.0
7879,FCEL,2022-02-15,34067169.0
7880,FCEL,2022-02-16,24071633.0
7881,FCEL,2022-02-17,18684718.0
7882,FCEL,2022-02-18,18215357.0
7883,FCEL,2022-02-22,16994878.0
7884,FCEL,2022-02-23,14574793.0
7885,FCEL,2022-02-24,27836433.0
7886,FCEL,2022-02-25,21020020.0
7887,FCEL,2022-02-28,44901580.0
7888,FCEL,2022-03-01,31642665.0
7889,FCEL,2022-03-02,21168143.0
7890,FCEL,2022-03-03,16313347.0
7891,FCEL,2022-03-04,17160059.0
7892,FCEL,2022-03-07,34801287.0
7893,FCEL,2022-03-08,42069415.0
7894,FCEL,2022-03-09,27405852.0
7895,FCEL,2022-03-10,38316159.0
7896,FCEL,2022-03-11,26582304.0
7897,FCEL,2022-03-14,24321599.0
7898,FCEL,2022-03-15,18275671.0
7899,FCEL,2022-03-16,22860242.0
7900,FCEL,2022-03-17,20754257.0
7901,FCEL,2022-03-18,26821439.0
7902,FCEL,2022-03-21,16845431.0
7903,FCEL,2022-03-22,21279858.0
7904,FCEL,2022-03-23,25186077.0
7905,FCEL,2022-03-24,22886868.0
7906,FCEL,2022-03-25,19259235.0
7907,FCEL,2022-03-28,19919830.0
7908,FCEL,2022-03-29,27114796.0
7909,FCEL,2022-03-30,19004279.0
7910,FCEL,2022-03-31,16129832.0
7911,FCEL,2022-04-01,12778025.0
7912,FCEL,2022-04-04,22720297.0
7913,FCEL,2022-04-05,16750263.0
7914,FCEL,2022-04-06,18905950.0
7915,FCEL,2022-04-07,11600694.0
7916,FCEL,2022-04-08,9109556.0
7917,FCEL,2022-04-11,16103265.0
7918,FCEL,2022-04-12,13482584.0
7919,FCEL,2022-04-13,10150129.0
7920,FCEL,2022-04-14,9271230.0
7921,FCEL,2022-04-18,10794278.0
7922,FCEL,2022-04-19,13679334.0
7923,FCEL,2022-04-20,14137087.0
7924,FCEL,2022-04-21,17400344.0
7925,FCEL,2022-04-22,19003982.0
7926,FCEL,2022-04-25,16505001.0
7927,FCEL,2022-04-26,11239937.0
7928,FCEL,2022-04-27,10048520.0
7929,FCEL,2022-04-28,13119800.0
7930,FCEL,2022-04-29,10236207.0
7931,FCEL,2022-05-02,12642306.0
7932,FCEL,2022-05-03,9989080.0
7933,FCEL,2022-05-04,15055336.0
7934,FCEL,2022-05-05,13096785.0
7935,FCEL,2022-05-06,16078056.0
7936,FCEL,2022-05-09,17107239.0
7937,FCEL,2022-05-10,17313913.0
7938,FCEL,2022-05-11,25412946.0
7939,FCEL,2022-05-12,21247183.0
7940,FCEL,2022-05-13,17762800.0
7941,FCEL,2022-05-16,13267091.0
7942,FCEL,2022-05-17,19060169.0
7943,FCEL,2022-05-18,18021130.0
7944,FCEL,2022-05-19,20849863.0
7945,FCEL,2022-05-20,23445496.0
7946,FCEL,2022-05-23,13126146.0
7947,FCEL,2022-05-24,11655178.0
7948,FCEL,2022-05-25,8885078.0
7949,FCEL,2022-05-26,21958829.0
7950,FCEL,2022-05-27,16272961.0
7951,FCEL,2022-05-31,16975981.0
7952,FCEL,2022-06-01,16064348.0
7953,FCEL,2022-06-02,20814902.0
7954,FCEL,2022-06-03,17101129.0
7955,FCEL,2022-06-06,25537692.0
7956,FCEL,2022-06-07,14186379.0
7957,FCEL,2022-06-08,15079095.0
7958,FCEL,2022-06-09,19637128.0
7959,FCEL,2022-06-10,14700197.0
7960,FCEL,2022-06-13,15315907.0
7961,FCEL,2022-06-14,9948260.0
7962,FCEL,2022-06-15,16138291.0
7963,FCEL,2022-06-16,12506854.0
7964,FCEL,2022-06-17,14330646.0
7965,FCEL,2022-06-21,10545960.0
7966,FCEL,2022-06-22,9546803.0
7967,FCEL,2022-06-23,9672810.0
7968,FCEL,2022-06-24,14074439.0
7969,FCEL,2022-06-27,7195632.0
7970,FCEL,2022-06-28,9946046.0
7971,FCEL,2022-06-29,12789830.0
7972,FCEL,2022-06-30,15285185.0
7973,FCEL,2022-07-01,9991938.0
7974,FCEL,2022-07-05,11141649.0
7975,FCEL,2022-07-06,13044939.0
7976,FCEL,2022-07-07,11702369.0
7977,FCEL,2022-07-08,8020736.0
7978,FCEL,2022-07-11,12084471.0
7979,FCEL,2022-07-12,9783414.0
7980,FCEL,2022-07-13,13545220.0
7981,FCEL,2022-07-14,11147741.0
7982,FCEL,2022-07-15,25499748.0
7983,FCEL,2022-07-18,19340860.0
7984,FCEL,2022-07-19,12063036.0
7985,FCEL,2022-07-20,16906588.0
7986,FCEL,2022-07-21,12651108.0
7987,FCEL,2022-07-22,12986774.0
7988,FCEL,2022-07-25,8632151.0
7989,FCEL,2022-07-26,8178486.0
7990,FCEL,2022-07-27,10071026.0
7991,FCEL,2022-07-28,52293220.0
7992,FCEL,2022-07-29,20418172.0
7993,FCEL,2022-08-01,13994260.0
7994,FCEL,2022-08-02,24219642.0
7995,FCEL,2022-08-03,14526257.0
7996,FCEL,2022-08-04,18722760.0
7997,FCEL,2022-08-05,19750599.0
7998,FCEL,2022-08-08,20574103.0
7999,FCEL,2022-08-09,10938928.0
8000,FCEL,2022-08-10,20963961.0
8001,FCEL,2022-08-11,24786783.0
8002,FCEL,2022-08-12,15403659.0
8003,FCEL,2022-08-15,19793207.0
8004,FCEL,2022-08-16,15247067.0
8005,FCEL,2022-08-17,13046742.0
8006,FCEL,2022-08-18,9151208.0
8007,FCEL,2022-08-19,11621892.0
8008,FCEL,2022-08-22,11831454.0
8009,FCEL,2022-08-23,9723474.0
8010,FCEL,2022-08-24,12978197.0
8011,FCEL,2022-08-25,16301986.0
8012,FCEL,2022-08-26,12884640.0
8013,FCEL,2022-08-29,10699905.0
8014,FCEL,2022-08-30,10395057.0
8015,FCEL,2022-08-31,8473074.0
8016,FCEL,2022-09-01,11719285.0
8017,FCEL,2022-09-02,9942869.0
8018,FCEL,2022-09-06,8253683.0
8019,FCEL,2022-09-07,10379439.0
8020,FCEL,2022-09-08,15879331.0
8021,FCEL,2022-09-09,16266539.0
8022,FCEL,2022-09-12,8406027.0
8023,FCEL,2022-09-13,11527831.0
8024,FCEL,2022-09-14,11436760.0
8025,FCEL,2022-09-15,12498788.0
8026,FCEL,2022-09-16,14309067.0
8027,FCEL,2022-09-19,6816085.0
8028,FCEL,2022-09-20,6948610.0
8029,FCEL,2022-09-21,8850962.0
8030,FCEL,2022-09-22,10972189.0
8031,FCEL,2022-09-23,10241876.0
8032,MARA,2021-09-27,5463405.0
8033,MARA,2021-09-28,5648323.0
8034,MARA,2021-09-29,7559722.0
8035,MARA,2021-09-30,6362944.0
8036,MARA,2021-10-01,8287819.0
8037,MARA,2021-10-04,7866975.0
8038,MARA,2021-10-05,11565427.0
8039,MARA,2021-10-06,15438698.0
8040,MARA,2021-10-07,8015072.0
8041,MARA,2021-10-08,7564151.0
8042,MARA,2021-10-11,14174471.0
8043,MARA,2021-10-12,10236192.0
8044,MARA,2021-10-13,9918792.0
8045,MARA,2021-10-14,10298090.0
8046,MARA,2021-10-15,22547366.0
8047,MARA,2021-10-18,22345350.0
8048,MARA,2021-10-19,23597581.0
8049,MARA,2021-10-20,22137655.0
8050,MARA,2021-10-21,15392114.0
8051,MARA,2021-10-22,9819511.0
8052,MARA,2021-10-25,14915816.0
8053,MARA,2021-10-26,10082164.0
8054,MARA,2021-10-27,8853311.0
8055,MARA,2021-10-28,11053583.0
8056,MARA,2021-10-29,9944611.0
8057,MARA,2021-11-01,15363254.0
8058,MARA,2021-11-02,18599327.0
8059,MARA,2021-11-03,14060157.0
8060,MARA,2021-11-04,10292053.0
8061,MARA,2021-11-05,7396919.0
8062,MARA,2021-11-08,16719504.0
8063,MARA,2021-11-09,16497792.0
8064,MARA,2021-11-10,19254259.0
8065,MARA,2021-11-11,10760648.0
8066,MARA,2021-11-12,13218873.0
8067,MARA,2021-11-15,34932949.0
8068,MARA,2021-11-16,27102856.0
8069,MARA,2021-11-17,18385264.0
8070,MARA,2021-11-18,13860519.0
8071,MARA,2021-11-19,14141864.0
8072,MARA,2021-11-22,13165736.0
8073,MARA,2021-11-23,11340031.0
8074,MARA,2021-11-24,8088597.0
8075,MARA,2021-11-26,6711150.0
8076,MARA,2021-11-29,11242834.0
8077,MARA,2021-11-30,14540677.0
8078,MARA,2021-12-01,18677077.0
8079,MARA,2021-12-02,13241206.0
8080,MARA,2021-12-03,16794930.0
8081,MARA,2021-12-06,16472386.0
8082,MARA,2021-12-07,11198812.0
8083,MARA,2021-12-08,8408798.0
8084,MARA,2021-12-09,11781474.0
8085,MARA,2021-12-10,8529297.0
8086,MARA,2021-12-13,11589764.0
8087,MARA,2021-12-14,9912800.0
8088,MARA,2021-12-15,15213145.0
8089,MARA,2021-12-16,11334197.0
8090,MARA,2021-12-17,11664981.0
8091,MARA,2021-12-20,9289193.0
8092,MARA,2021-12-21,9805933.0
8093,MARA,2021-12-22,8122891.0
8094,MARA,2021-12-23,15471671.0
8095,MARA,2021-12-27,14334509.0
8096,MARA,2021-12-28,12501100.0
8097,MARA,2021-12-29,8734699.0
8098,MARA,2021-12-30,10789539.0
8099,MARA,2021-12-31,8982498.0
8100,MARA,2022-01-03,6826655.0
8101,MARA,2022-01-04,10570538.0
8102,MARA,2022-01-05,15872241.0
8103,MARA,2022-01-06,10608010.0
8104,MARA,2022-01-07,9316374.0
8105,MARA,2022-01-10,11521473.0
8106,MARA,2022-01-11,11142700.0
8107,MARA,2022-01-12,14678533.0
8108,MARA,2022-01-13,12245349.0
8109,MARA,2022-01-14,9692013.0
8110,MARA,2022-01-18,9257256.0
8111,MARA,2022-01-19,9449791.0
8112,MARA,2022-01-20,12531587.0
8113,MARA,2022-01-21,17539915.0
8114,MARA,2022-01-24,22184763.0
8115,MARA,2022-01-25,14056067.0
8116,MARA,2022-01-26,17840617.0
8117,MARA,2022-01-27,12599005.0
8118,MARA,2022-01-28,13896122.0
8119,MARA,2022-01-31,12131498.0
8120,MARA,2022-02-01,13900736.0
8121,MARA,2022-02-02,11073735.0
8122,MARA,2022-02-03,8835349.0
8123,MARA,2022-02-04,19894173.0
8124,MARA,2022-02-07,22861584.0
8125,MARA,2022-02-08,12740332.0
8126,MARA,2022-02-09,14937593.0
8127,MARA,2022-02-10,20081635.0
8128,MARA,2022-02-11,15399148.0
8129,MARA,2022-02-14,12765749.0
8130,MARA,2022-02-15,15775814.0
8131,MARA,2022-02-16,10612818.0
8132,MARA,2022-02-17,10745949.0
8133,MARA,2022-02-18,10793234.0
8134,MARA,2022-02-22,12002281.0
8135,MARA,2022-02-23,11574439.0
8136,MARA,2022-02-24,16630216.0
8137,MARA,2022-02-25,12124657.0
8138,MARA,2022-02-28,20632357.0
8139,MARA,2022-03-01,21748443.0
8140,MARA,2022-03-02,13294076.0
8141,MARA,2022-03-03,9502957.0
8142,MARA,2022-03-04,10885101.0
8143,MARA,2022-03-07,10943721.0
8144,MARA,2022-03-08,10851565.0
8145,MARA,2022-03-09,15227990.0
8146,MARA,2022-03-10,9376086.0
8147,MARA,2022-03-11,8914602.0
8148,MARA,2022-03-14,8346716.0
8149,MARA,2022-03-15,8796122.0
8150,MARA,2022-03-16,11982593.0
8151,MARA,2022-03-17,11090555.0
8152,MARA,2022-03-18,10161540.0
8153,MARA,2022-03-21,8684348.0
8154,MARA,2022-03-22,13227157.0
8155,MARA,2022-03-23,8156735.0
8156,MARA,2022-03-24,11873995.0
8157,MARA,2022-03-25,12140817.0
8158,MARA,2022-03-28,19226370.0
8159,MARA,2022-03-29,11228189.0
8160,MARA,2022-03-30,8076211.0
8161,MARA,2022-03-31,8306219.0
8162,MARA,2022-04-01,9201787.0
8163,MARA,2022-04-04,8359455.0
8164,MARA,2022-04-05,11188619.0
8165,MARA,2022-04-06,10107265.0
8166,MARA,2022-04-07,9526038.0
8167,MARA,2022-04-08,9102842.0
8168,MARA,2022-04-11,6768460.0
8169,MARA,2022-04-12,10968465.0
8170,MARA,2022-04-13,8388965.0
8171,MARA,2022-04-14,8928513.0
8172,MARA,2022-04-18,9628174.0
8173,MARA,2022-04-19,8522979.0
8174,MARA,2022-04-20,8875042.0
8175,MARA,2022-04-21,12743673.0
8176,MARA,2022-04-22,9866652.0
8177,MARA,2022-04-25,11327424.0
8178,MARA,2022-04-26,8916369.0
8179,MARA,2022-04-27,11128709.0
8180,MARA,2022-04-28,13725858.0
8181,MARA,2022-04-29,10525696.0
8182,MARA,2022-05-02,13859704.0
8183,MARA,2022-05-03,7599026.0
8184,MARA,2022-05-04,11809887.0
8185,MARA,2022-05-05,9300465.0
8186,MARA,2022-05-06,8417598.0
8187,MARA,2022-05-09,15824984.0
8188,MARA,2022-05-10,12884537.0
8189,MARA,2022-05-11,17834920.0
8190,MARA,2022-05-12,20886664.0
8191,MARA,2022-05-13,15326165.0
8192,MARA,2022-05-16,11021333.0
8193,MARA,2022-05-17,10896815.0
8194,MARA,2022-05-18,9931685.0
8195,MARA,2022-05-19,10241711.0
8196,MARA,2022-05-20,12377964.0
8197,MARA,2022-05-23,9389491.0
8198,MARA,2022-05-24,11216515.0
8199,MARA,2022-05-25,6868675.0
8200,MARA,2022-05-26,15649978.0
8201,MARA,2022-05-27,13974019.0
8202,MARA,2022-05-31,19496558.0
8203,MARA,2022-06-01,14993765.0
8204,MARA,2022-06-02,11644094.0
8205,MARA,2022-06-03,11020743.0
8206,MARA,2022-06-06,10203480.0
8207,MARA,2022-06-07,10773214.0
8208,MARA,2022-06-08,11216963.0
8209,MARA,2022-06-09,13904882.0
8210,MARA,2022-06-10,10518172.0
8211,MARA,2022-06-13,18789092.0
8212,MARA,2022-06-14,10702245.0
8213,MARA,2022-06-15,18151334.0
8214,MARA,2022-06-16,12253762.0
8215,MARA,2022-06-17,10248614.0
8216,MARA,2022-06-21,16390944.0
8217,MARA,2022-06-22,10511167.0
8218,MARA,2022-06-23,13282055.0
8219,MARA,2022-06-24,13665920.0
8220,MARA,2022-06-27,9098171.0
8221,MARA,2022-06-28,10515351.0
8222,MARA,2022-06-29,12163876.0
8223,MARA,2022-06-30,10706090.0
8224,MARA,2022-07-01,11547917.0
8225,MARA,2022-07-05,12360941.0
8226,MARA,2022-07-06,11174624.0
8227,MARA,2022-07-07,20439574.0
8228,MARA,2022-07-08,49125083.0
8229,MARA,2022-07-11,14370120.0
8230,MARA,2022-07-12,10812467.0
8231,MARA,2022-07-13,12906701.0
8232,MARA,2022-07-14,15079765.0
8233,MARA,2022-07-15,13282060.0
8234,MARA,2022-07-18,43749464.0
8235,MARA,2022-07-19,58076452.0
8236,MARA,2022-07-20,70804290.0
8237,MARA,2022-07-21,31470883.0
8238,MARA,2022-07-22,29213398.0
8239,MARA,2022-07-25,16546758.0
8240,MARA,2022-07-26,13455452.0
8241,MARA,2022-07-27,31320980.0
8242,MARA,2022-07-28,36780950.0
8243,MARA,2022-07-29,31918900.0
8244,MARA,2022-08-01,20687990.0
8245,MARA,2022-08-02,23868553.0
8246,MARA,2022-08-03,24463920.0
8247,MARA,2022-08-04,27091815.0
8248,MARA,2022-08-05,17207095.0
8249,MARA,2022-08-08,19936551.0
8250,MARA,2022-08-09,16261104.0
8251,MARA,2022-08-10,32584682.0
8252,MARA,2022-08-11,29953903.0
8253,MARA,2022-08-12,17649083.0
8254,MARA,2022-08-15,14104829.0
8255,MARA,2022-08-16,17057445.0
8256,MARA,2022-08-17,17188475.0
8257,MARA,2022-08-18,10602357.0
8258,MARA,2022-08-19,16042635.0
8259,MARA,2022-08-22,11300111.0
8260,MARA,2022-08-23,15897443.0
8261,MARA,2022-08-24,12283123.0
8262,MARA,2022-08-25,17280719.0
8263,MARA,2022-08-26,20712085.0
8264,MARA,2022-08-29,14423405.0
8265,MARA,2022-08-30,12817211.0
8266,MARA,2022-08-31,11566022.0
8267,MARA,2022-09-01,10899816.0
8268,MARA,2022-09-02,13466185.0
8269,MARA,2022-09-06,18765958.0
8270,MARA,2022-09-07,12185479.0
8271,MARA,2022-09-08,19147834.0
8272,MARA,2022-09-09,22873093.0
8273,MARA,2022-09-12,19467847.0
8274,MARA,2022-09-13,14978712.0
8275,MARA,2022-09-14,9742073.0
8276,MARA,2022-09-15,13775031.0
8277,MARA,2022-09-16,14387866.0
8278,MARA,2022-09-19,13102551.0
8279,MARA,2022-09-20,10026002.0
8280,MARA,2022-09-21,21457090.0
8281,MARA,2022-09-22,10893945.0
8282,MARA,2022-09-23,16445148.0
8283,GEVO,2021-09-27,18316210.0
8284,GEVO,2021-09-28,9348638.0
8285,GEVO,2021-09-29,9007278.0
8286,GEVO,2021-09-30,7140134.0
8287,GEVO,2021-10-01,5347800.0
8288,GEVO,2021-10-04,7404631.0
8289,GEVO,2021-10-05,4319038.0
8290,GEVO,2021-10-06,6118280.0
8291,GEVO,2021-10-07,7497252.0
8292,GEVO,2021-10-08,7156322.0
8293,GEVO,2021-10-11,5136902.0
8294,GEVO,2021-10-12,10166052.0
8295,GEVO,2021-10-13,6119426.0
8296,GEVO,2021-10-14,4579501.0
8297,GEVO,2021-10-15,5315058.0
8298,GEVO,2021-10-18,4502308.0
8299,GEVO,2021-10-19,7150557.0
8300,GEVO,2021-10-20,5608087.0
8301,GEVO,2021-10-21,5896456.0
8302,GEVO,2021-10-22,6442484.0
8303,GEVO,2021-10-25,16622062.0
8304,GEVO,2021-10-26,7740925.0
8305,GEVO,2021-10-27,6822223.0
8306,GEVO,2021-10-28,7663223.0
8307,GEVO,2021-10-29,16425928.0
8308,GEVO,2021-11-01,11496252.0
8309,GEVO,2021-11-02,7077670.0
8310,GEVO,2021-11-03,7741005.0
8311,GEVO,2021-11-04,5199856.0
8312,GEVO,2021-11-05,5277981.0
8313,GEVO,2021-11-08,8629548.0
8314,GEVO,2021-11-09,9604630.0
8315,GEVO,2021-11-10,9642396.0
8316,GEVO,2021-11-11,11996312.0
8317,GEVO,2021-11-12,5082934.0
8318,GEVO,2021-11-15,6468051.0
8319,GEVO,2021-11-16,7594431.0
8320,GEVO,2021-11-17,7488682.0
8321,GEVO,2021-11-18,7498774.0
8322,GEVO,2021-11-19,6165622.0
8323,GEVO,2021-11-22,7333508.0
8324,GEVO,2021-11-23,8458301.0
8325,GEVO,2021-11-24,4227340.0
8326,GEVO,2021-11-26,8505083.0
8327,GEVO,2021-11-29,5542727.0
8328,GEVO,2021-11-30,7572250.0
8329,GEVO,2021-12-01,8927631.0
8330,GEVO,2021-12-02,8302137.0
8331,GEVO,2021-12-03,11014972.0
